Path,CFP_Frequency,NON_CFP_Frequency,Discriminative_Power
email/body/paper_format_submission/length/extra_page/cost,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/guidelines/submission_url,0.029411764705882353,0.0,0.029411764705882353
email/body/conference_details/dates,0.029411764705882353,0.0,0.029411764705882353
event/abbreviation,0.058823529411764705,0.0,0.058823529411764705
job_posting/application_info/closing_date,0.0,0.015151515151515152,-0.015151515151515152
conference/important_dates/registration_deadline,0.029411764705882353,0.0,0.029411764705882353
email/content/call_for_papers/resubmissions_policy/exception_case,0.029411764705882353,0.0,0.029411764705882353
job_posting/position/requirements/research_merits,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization/duration,0.0,0.015151515151515152,-0.015151515151515152
content_type,0.058823529411764705,0.015151515151515152,0.04367201426024955
email/conference/callforpapers/submissioninstructions/tracks/earlyresearchachievementtrack/referencepages,0.029411764705882353,0.0,0.029411764705882353
email/body/submission_guidelines/evaluation,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/tracks/important_dates,0.029411764705882353,0.0,0.029411764705882353
email/footer/contribution_info/message,0.029411764705882353,0.0,0.029411764705882353
email/body/position/employment_details/responsibilities,0.0,0.015151515151515152,-0.015151515151515152
conference/early_registration_deadline,0.0,0.015151515151515152,-0.015151515151515152
email/body/invited_speakers/title,0.0,0.015151515151515152,-0.015151515151515152
email/body/job_details/qualifications,0.0,0.015151515151515152,-0.015151515151515152
email/callforworkshops/acceptedworkshopsconditions,0.0,0.015151515151515152,-0.015151515151515152
contact_information/website,0.0,0.015151515151515152,-0.015151515151515152
email/body/project/supervisors,0.0,0.015151515151515152,-0.015151515151515152
application_details/contact/name,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/special_issue_information/aim,0.0,0.015151515151515152,-0.015151515151515152
email/position/benefits/holiday_entitlement,0.0,0.015151515151515152,-0.015151515151515152
email/body/event/dates/main_conferences,0.0,0.015151515151515152,-0.015151515151515152
email/closing,0.029411764705882353,0.0,0.029411764705882353
sign_off/title,0.0,0.015151515151515152,-0.015151515151515152
email/position/candidate_requirements/expected_qualification,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/preferredqualifications/teachingexperience,0.0,0.015151515151515152,-0.015151515151515152
email/submission_guidelines/peer_review/accepted_papers,0.029411764705882353,0.0,0.029411764705882353
event/workshops/paper_format/short_papers,0.029411764705882353,0.0,0.029411764705882353
conference/submission_categories/fresh_perspectives/page_limit/regular_submissions,0.029411764705882353,0.0,0.029411764705882353
email/conferencedetails/dates,0.0,0.030303030303030304,-0.030303030303030304
email/university_research_jobs_page,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_info/professor/address,0.0,0.015151515151515152,-0.015151515151515152
email/callforworkshops,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_participation/application_details/submission_process/documents_required/dimensions/width,0.0,0.015151515151515152,-0.015151515151515152
email/content/call_for_participation/conference_name,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/scope_and_topics/topics/subtopics,0.029411764705882353,0.0,0.029411764705882353
email/body/position/strategic_research_area/name,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/doubleanonymousreview,0.029411764705882353,0.0,0.029411764705882353
position/application/interviewnote,0.0,0.015151515151515152,-0.015151515151515152
application/process,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/guidelines/submission_details/focus,0.029411764705882353,0.0,0.029411764705882353
email/conference/callforpapers/submissioninstructions/tracks/reproducibilitystudiesandnegativeresultstrack/newstudieslimit/pagelimit,0.029411764705882353,0.0,0.029411764705882353
conference/submission/submission_instructions/platform,0.029411764705882353,0.0,0.029411764705882353
symposium/description,0.029411764705882353,0.0,0.029411764705882353
email/body/contact_information/submission_email,0.029411764705882353,0.0,0.029411764705882353
job_posting/contact_person/title,0.0,0.015151515151515152,-0.015151515151515152
email/body/important_dates/paper_submission,0.029411764705882353,0.0,0.029411764705882353
job_posting/contact/address/country,0.0,0.015151515151515152,-0.015151515151515152
email/position/contract/type,0.0,0.015151515151515152,-0.015151515151515152
conference/submissionguidelines/requirements,0.029411764705882353,0.0,0.029411764705882353
email/body/event/dates/start,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_topics/ehealth_topics,0.029411764705882353,0.0,0.029411764705882353
event/theme,0.0,0.015151515151515152,-0.015151515151515152
email/conference/dates,0.11764705882352941,0.015151515151515152,0.10249554367201426
email/body/sign_off,0.029411764705882353,0.0,0.029411764705882353
body/footer/more_info,0.0,0.015151515151515152,-0.015151515151515152
email/conference_info/submission,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/contact_info,0.0,0.015151515151515152,-0.015151515151515152
email/body/job_description_links/english,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/publication,0.029411764705882353,0.0,0.029411764705882353
email/content/call_for_papers/open_science_policy,0.029411764705882353,0.0,0.029411764705882353
email/content/call_for_papers/research_areas,0.029411764705882353,0.0,0.029411764705882353
email/body/project_description/focus,0.0,0.015151515151515152,-0.015151515151515152
email/body/important_dates/conference_dates,0.029411764705882353,0.0,0.029411764705882353
job/resources/support_services,0.0,0.015151515151515152,-0.015151515151515152
conference/community_invitation,0.029411764705882353,0.0,0.029411764705882353
email/body/submission_instructions/details/submission_types/type,0.0,0.015151515151515152,-0.015151515151515152
email/body/positions/application,0.0,0.015151515151515152,-0.015151515151515152
conference/further_information/registration/discounts/author_fee,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/event/type,0.029411764705882353,0.0,0.029411764705882353
email/event/focus,0.029411764705882353,0.0,0.029411764705882353
email/conference/submission/submission_link,0.029411764705882353,0.0,0.029411764705882353
email/body/position/employment_details/resources,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_info/professor/department,0.0,0.015151515151515152,-0.015151515151515152
email/conference/registration/link,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/invited_speakers,0.029411764705882353,0.0,0.029411764705882353
event/date/start,0.0,0.030303030303030304,-0.030303030303030304
job_posting/content_type,0.0,0.06060606060606061,-0.06060606060606061
email/body/main_conferences/conferences,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/publication/special_issue/description,0.029411764705882353,0.0,0.029411764705882353
email/event/important_dates/notification,0.029411764705882353,0.0,0.029411764705882353
email/body/event/focus,0.0,0.015151515151515152,-0.015151515151515152
job_posting/position/qualifications/teaching/skills,0.0,0.015151515151515152,-0.015151515151515152
job/duration/type,0.0,0.015151515151515152,-0.015151515151515152
email/body/assessment_criteria/considerable_weight,0.0,0.015151515151515152,-0.015151515151515152
email/body/position/employment_details/teaching_details/activities,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/submission/deadline,0.029411764705882353,0.0,0.029411764705882353
email/body/job_details/publication_date,0.0,0.015151515151515152,-0.015151515151515152
position/role/requirements/education,0.0,0.015151515151515152,-0.015151515151515152
email/body/position_details/start_date_range/from,0.0,0.015151515151515152,-0.015151515151515152
email_metadata/from/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_participation/program/keynote_topics/title,0.0,0.015151515151515152,-0.015151515151515152
application/application_instructions/url,0.0,0.015151515151515152,-0.015151515151515152
email/position/equality_commitment,0.0,0.015151515151515152,-0.015151515151515152
position/offer/workplace/workinghours,0.0,0.015151515151515152,-0.015151515151515152
email/body/position,0.0,0.045454545454545456,-0.045454545454545456
event/registration/details/fee,0.0,0.015151515151515152,-0.015151515151515152
email/body/job_details/terms,0.0,0.015151515151515152,-0.015151515151515152
email/content/call_for_papers/resubmissions_policy,0.029411764705882353,0.0,0.029411764705882353
email/body/assessment_criteria/valuable_qualifications,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/date/end,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_chapters/editors/affiliation,0.0,0.015151515151515152,-0.015151515151515152
email/footer/contactperson/address,0.0,0.015151515151515152,-0.015151515151515152
email/footer/contribution_information,0.0,0.015151515151515152,-0.015151515151515152
email/body/sender/contact,0.0,0.015151515151515152,-0.015151515151515152
conference/contact/name,0.029411764705882353,0.0,0.029411764705882353
workshops/website,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_applications/application_requirements,0.0,0.015151515151515152,-0.015151515151515152
conference/call_for_papers/submission_link,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_papers/committees/program_committee,0.029411764705882353,0.0,0.029411764705882353
email/content/awards/name,0.0,0.015151515151515152,-0.015151515151515152
event/location/country,0.08823529411764706,0.045454545454545456,0.04278074866310161
job_posting/position_details/contact_person/position,0.0,0.015151515151515152,-0.015151515151515152
symposium/topics_of_interest/applications,0.029411764705882353,0.0,0.029411764705882353
email/call_for_papers/official_webpage,0.029411764705882353,0.0,0.029411764705882353
email/content/lead_ci,0.0,0.015151515151515152,-0.015151515151515152
sender/address/city,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/committees/steering_committee/name,0.029411764705882353,0.0,0.029411764705882353
university_profile/nearby_city/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/research_track/website,0.029411764705882353,0.0,0.029411764705882353
email/body/announcement/contact,0.0,0.015151515151515152,-0.015151515151515152
conference/submission/requirements,0.029411764705882353,0.0,0.029411764705882353
email/conference/callforpapers/submissioninstructions/tracks/journalfirstpaperstrack,0.029411764705882353,0.0,0.029411764705882353
email/conference/organizingcommittee/journalfirstchairs/affiliation,0.029411764705882353,0.0,0.029411764705882353
email/conference/organizingcommittee/localorganizingchair,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/submissions/submissionguidelines/anonymization,0.029411764705882353,0.0,0.029411764705882353
email/conference/importantdates/researchtrack/abstractsubmission,0.029411764705882353,0.0,0.029411764705882353
event/organizers/abbreviation,0.029411764705882353,0.0,0.029411764705882353
event/program/confirmed_speakers/country,0.0,0.015151515151515152,-0.015151515151515152
email/body/signature/links/website,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_information/name,0.029411764705882353,0.0,0.029411764705882353
email/content/call_for_participation/dates,0.0,0.015151515151515152,-0.015151515151515152
email/body/goals,0.029411764705882353,0.0,0.029411764705882353
sender,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/submission_instructions,0.0,0.030303030303030304,-0.030303030303030304
email/body/contribution_info/seworld_contribution,0.029411764705882353,0.0,0.029411764705882353
email/body/job_details/assessment_criteria/considerable_weight,0.0,0.015151515151515152,-0.015151515151515152
email/content/call_for_papers/conference/track,0.029411764705882353,0.0,0.029411764705882353
email/conference/importantdates/industrialtrack/abstractsubmission,0.029411764705882353,0.0,0.029411764705882353
contact/affiliations/name,0.029411764705882353,0.0,0.029411764705882353
email/body/announcement/application_portal,0.0,0.015151515151515152,-0.015151515151515152
job_posting/key_responsibilities,0.0,0.015151515151515152,-0.015151515151515152
email/body/submissionguidelines/link,0.0,0.015151515151515152,-0.015151515151515152
position/contact/organization,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/acronym,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference_details/location,0.029411764705882353,0.0,0.029411764705882353
email/body/application_review,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_abstracts/location,0.029411764705882353,0.0,0.029411764705882353
email/body/contact_person/social_media/youtube,0.0,0.015151515151515152,-0.015151515151515152
email/body/program_details/related_work,0.0,0.015151515151515152,-0.015151515151515152
email/body/project/current_research,0.0,0.015151515151515152,-0.015151515151515152
email/body/contribution_info/email,0.0,0.015151515151515152,-0.015151515151515152
email/conference_info/submission/link,0.029411764705882353,0.0,0.029411764705882353
email/body/submission_information/more_info_url,0.0,0.015151515151515152,-0.015151515151515152
email/body/application_procedure,0.0,0.015151515151515152,-0.015151515151515152
email/contribution_info/submission_email,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_participation/program/mentoring_program,0.0,0.015151515151515152,-0.015151515151515152
conference/review_process/type,0.029411764705882353,0.0,0.029411764705882353
email/body/contact_information/union_representatives/email,0.0,0.015151515151515152,-0.015151515151515152
job_posting/contact_person/roles/project,0.0,0.015151515151515152,-0.015151515151515152
event/submission_details/categories/page_limit,0.029411764705882353,0.0,0.029411764705882353
email/body/guesteditors/moreinformationlink,0.0,0.015151515151515152,-0.015151515151515152
position/candidate_profile/language_skills/optional,0.0,0.015151515151515152,-0.015151515151515152
contact/contribution_email,0.029411764705882353,0.0,0.029411764705882353
email/body/satellite_events/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement,0.0,0.09090909090909091,-0.09090909090909091
event/organizers_contact,0.0,0.015151515151515152,-0.015151515151515152
conference/topics_of_interest/software_engineering,0.029411764705882353,0.0,0.029411764705882353
job_posting/position/employment_terms/duration,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/department,0.0,0.015151515151515152,-0.015151515151515152
conference/further_information/contact,0.0,0.015151515151515152,-0.015151515151515152
email/conference_details/location,0.029411764705882353,0.0,0.029411764705882353
email/body/special_issue/title,0.0,0.015151515151515152,-0.015151515151515152
position/offer/workplace/environment,0.0,0.015151515151515152,-0.015151515151515152
email/body/important_dates/conference_dates/end_date,0.029411764705882353,0.0,0.029411764705882353
email/body/conference/steering_committee_invitation/submission_details/requirements/optional/program_chair,0.0,0.015151515151515152,-0.015151515151515152
job/collaboration/partners,0.0,0.015151515151515152,-0.015151515151515152
position/description/university,0.0,0.015151515151515152,-0.015151515151515152
symposium/dates/end,0.029411764705882353,0.0,0.029411764705882353
position/candidate_profile,0.0,0.015151515151515152,-0.015151515151515152
email/position/international_applicants,0.0,0.015151515151515152,-0.015151515151515152
email/body/footer/antivirus_check,0.0,0.015151515151515152,-0.015151515151515152
conference/submission/review_process,0.058823529411764705,0.0,0.058823529411764705
application/process/supporting_firm,0.0,0.015151515151515152,-0.015151515151515152
email/body/positions/requirements/location_restriction,0.0,0.015151515151515152,-0.015151515151515152
email/event/additional_info/co_location/event,0.029411764705882353,0.0,0.029411764705882353
email/body/organization_committee/registration_chair,0.029411764705882353,0.0,0.029411764705882353
email/contribution/more_information/link,0.029411764705882353,0.0,0.029411764705882353
email/body/signature/name,0.0,0.06060606060606061,-0.06060606060606061
email/body/main_conferences/conferences/pc_chair,0.0,0.015151515151515152,-0.015151515151515152
email/content/call_for_participation/abbreviation,0.0,0.015151515151515152,-0.015151515151515152
conference/tutorials,0.0,0.015151515151515152,-0.015151515151515152
email/body/event/location/country,0.0,0.030303030303030304,-0.030303030303030304
email/body/conference/steering_committee_invitation/years/start,0.0,0.015151515151515152,-0.015151515151515152
sender/contact/did,0.0,0.015151515151515152,-0.015151515151515152
email/conference/organizingcommittee/publicityandsocialmediachair,0.029411764705882353,0.0,0.029411764705882353
email/body/main_message/historical_reference/outcome,0.029411764705882353,0.0,0.029411764705882353
conference/journal_submissions/journal_after,0.029411764705882353,0.0,0.029411764705882353
job_posting/position/qualifications/teaching/language/basic_level,0.0,0.015151515151515152,-0.015151515151515152
job/qualifications,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_person/social_media/twitter,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforworkshops/submissioninstructions/submissionformat,0.029411764705882353,0.0,0.029411764705882353
email/body/seworld_contact/website,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/journal/scimago,0.0,0.015151515151515152,-0.015151515151515152
job/benefits/relationships,0.0,0.015151515151515152,-0.015151515151515152
conference/importantdates/mainconference/regularsubmissiondeadline,0.029411764705882353,0.0,0.029411764705882353
email/reply_to/email,0.6764705882352942,0.7272727272727273,-0.050802139037433136
email/body/resources,0.0,0.015151515151515152,-0.015151515151515152
position/application,0.0,0.015151515151515152,-0.015151515151515152
email/body/application/link,0.0,0.015151515151515152,-0.015151515151515152
conference/publication/accepted_as_paper/details,0.029411764705882353,0.0,0.029411764705882353
conference/submission_details/spanish_portuguese,0.029411764705882353,0.0,0.029411764705882353
email/conference/organizingcommittee/proceedingschair,0.029411764705882353,0.0,0.029411764705882353
email/event/sessions/presenter,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/steering_committee_invitation/previous_editions/location,0.0,0.015151515151515152,-0.015151515151515152
email/content/body/position/relevantdomains,0.0,0.015151515151515152,-0.015151515151515152
email/conference/organizingcommittee/sustainabilitychair,0.029411764705882353,0.0,0.029411764705882353
event/registration/registration_link,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_person/department,0.0,0.030303030303030304,-0.030303030303030304
event/registration/details,0.0,0.015151515151515152,-0.015151515151515152
email/body/closing,0.11764705882352941,0.10606060606060606,0.011586452762923347
email/conference/organizingcommittee/sustainabilitychair/name,0.029411764705882353,0.0,0.029411764705882353
email/callforworkshops/submissionrequirements/maxproposaltextpages,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/review_process/criteria,0.0,0.015151515151515152,-0.015151515151515152
email/submission_info/additional_information,0.0,0.015151515151515152,-0.015151515151515152
email/body/contribution_info/website,0.029411764705882353,0.0,0.029411764705882353
conference/call_for_papers/submission_deadline,0.029411764705882353,0.0,0.029411764705882353
email/body/challenges,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/areas_of_interest,0.029411764705882353,0.0,0.029411764705882353
email/conference/callforpapers/submissioninstructions/tracks/reproducibilitystudiesandnegativeresultstrack/newstudieslimit/referencepages,0.029411764705882353,0.0,0.029411764705882353
symposium/name,0.029411764705882353,0.0,0.029411764705882353
email/footer/contactperson,0.0,0.015151515151515152,-0.015151515151515152
email/body/assessment_criteria/special_weight,0.0,0.015151515151515152,-0.015151515151515152
email/body/publications/date,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/application_requirements/subject_line,0.0,0.015151515151515152,-0.015151515151515152
email/body/application_procedure/deadline,0.0,0.015151515151515152,-0.015151515151515152
position/context/collaboration,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/organizing_committee,0.029411764705882353,0.0,0.029411764705882353
email/body/institution/affiliations/university,0.0,0.015151515151515152,-0.015151515151515152
event/registration/fee,0.0,0.015151515151515152,-0.015151515151515152
email/body/links/seworld_information,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/tracks/registeredreporttrack,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_participation/application_details/submission_process/documents_required/fonts/text,0.0,0.015151515151515152,-0.015151515151515152
email/body/workshops,0.058823529411764705,0.030303030303030304,0.0285204991087344
workshops/title,0.029411764705882353,0.0,0.029411764705882353
email/conference/callforworkshops/submissioninstructions/format,0.029411764705882353,0.0,0.029411764705882353
email/body/organization_committee/registration_chair/affiliation,0.029411764705882353,0.0,0.029411764705882353
conference/program_committee/chair,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_papers/publication/requirements,0.029411764705882353,0.0,0.029411764705882353
event/organizers_contact/email,0.0,0.015151515151515152,-0.015151515151515152
email/body/website,0.029411764705882353,0.015151515151515152,0.0142602495543672
email/application_entry,0.0,0.015151515151515152,-0.015151515151515152
email/body/application_process/responsibility,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/application_deadline,0.0,0.015151515151515152,-0.015151515151515152
conference/journal_submissions/journal_first/process,0.029411764705882353,0.0,0.029411764705882353
sender/address/postal_code,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/submission_guidelines/categories/regular_papers/page_limit,0.029411764705882353,0.0,0.029411764705882353
conference/publication/accepted_as_paper/details/english/series,0.029411764705882353,0.0,0.029411764705882353
email/body/special_issue/timeline/outcome_of_revisions,0.0,0.015151515151515152,-0.015151515151515152
conference/program_committee/members,0.029411764705882353,0.0,0.029411764705882353
call_for_papers/general_chairs,0.029411764705882353,0.0,0.029411764705882353
contact_information/address/university,0.0,0.015151515151515152,-0.015151515151515152
job/qualifications/optional,0.0,0.015151515151515152,-0.015151515151515152
application/application_instructions,0.0,0.015151515151515152,-0.015151515151515152
conference/additional_info,0.029411764705882353,0.0,0.029411764705882353
event/important_dates/notification,0.029411764705882353,0.0,0.029411764705882353
email/body/artifact_submission_and_evaluation/notes,0.0,0.015151515151515152,-0.015151515151515152
event/co_chairs/institution,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization_committee/workshop_chairs/affiliation,0.029411764705882353,0.0,0.029411764705882353
email/body/announcement/type,0.0,0.015151515151515152,-0.015151515151515152
email/body/callforpapers/submissiondeadline,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference_details/name,0.029411764705882353,0.0,0.029411764705882353
email/body/publication/notes,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/areas_of_interest/topics,0.029411764705882353,0.0,0.029411764705882353
conference/submission_categories/experience_reports,0.029411764705882353,0.0,0.029411764705882353
email/body/important_dates/workshop_paper_submission_deadlines,0.029411764705882353,0.0,0.029411764705882353
email/body/paper_format_submission/review_process,0.029411764705882353,0.0,0.029411764705882353
event/program/date,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/submissions/importantdates/camerareadypapers,0.029411764705882353,0.0,0.029411764705882353
email/body/application_review/status,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/submission_guidelines/additional_info/latex_templates_link,0.029411764705882353,0.0,0.029411764705882353
conference/publication/accepted_as_paper/details/english/indexing,0.029411764705882353,0.0,0.029411764705882353
group_profile/working_language,0.0,0.015151515151515152,-0.015151515151515152
email/event/title,0.0,0.015151515151515152,-0.015151515151515152
email/body/scope/invitation,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/submission_guidelines/categories/short_papers/notes,0.029411764705882353,0.0,0.029411764705882353
email/general_co_chairs/affiliation,0.029411764705882353,0.0,0.029411764705882353
email/position/contract,0.0,0.015151515151515152,-0.015151515151515152
email/body/venue/reputation,0.029411764705882353,0.0,0.029411764705882353
email/body/contribution_info/more_info,0.0,0.015151515151515152,-0.015151515151515152
email/body/institution_description/commitment,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_information/contacts/support,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/special_issue_information/purpose,0.0,0.015151515151515152,-0.015151515151515152
email/body/application_details/expected_announcements,0.0,0.015151515151515152,-0.015151515151515152
job_posting/position_details/location,0.0,0.015151515151515152,-0.015151515151515152
symposium/programme_committee,0.029411764705882353,0.0,0.029411764705882353
email/body/call_for_chapters/submission_guidelines/requirements,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization/project_participation,0.0,0.015151515151515152,-0.015151515151515152
email/body/positions/institution/location,0.0,0.015151515151515152,-0.015151515151515152
email/body/footer/more_info,0.0,0.015151515151515152,-0.015151515151515152
email/body/conference/ranking,0.0,0.015151515151515152,-0.015151515151515152
email/body/position/responsibilities,0.0,0.015151515151515152,-0.015151515151515152
email/body/venue,0.029411764705882353,0.0,0.029411764705882353
email/conference/important_dates/early_registration_end,0.029411764705882353,0.0,0.029411764705882353
event/theme/areas/description,0.0,0.015151515151515152,-0.015151515151515152
job_posting/contact_person/roles/organization,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/requiredqualifications/researchrecord,0.0,0.015151515151515152,-0.015151515151515152
event/contact/social_media/mastodon,0.029411764705882353,0.0,0.029411764705882353
email/body/positions/seniority_levels,0.0,0.015151515151515152,-0.015151515151515152
event/co_located_events/website,0.0,0.015151515151515152,-0.015151515151515152
email/body/submission_instructions/details/submission_types/additional_notes,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/dates/editorial_acceptance_deadline,0.0,0.015151515151515152,-0.015151515151515152
email/body/contribution_info/archive_info,0.0,0.015151515151515152,-0.015151515151515152
email/content/call_for_papers/open_science_policy/expectations,0.029411764705882353,0.0,0.029411764705882353
email/body/main_message/community_invitation,0.029411764705882353,0.0,0.029411764705882353
event/organization,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization/team/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_abstracts/technical_program_committee_url,0.029411764705882353,0.0,0.029411764705882353
email/body/job_details/department/name,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_person/social_media/instagram,0.0,0.015151515151515152,-0.015151515151515152
email/body/invitation/location,0.029411764705882353,0.0,0.029411764705882353
email/body/project/collaborators/name,0.0,0.015151515151515152,-0.015151515151515152
email/conference/callforpapers/submissioninstructions/tracks/industrialpaperstrack/fullpaperlimit/referencepages,0.029411764705882353,0.0,0.029411764705882353
email/replyto,0.11764705882352941,0.12121212121212122,-0.0035650623885918054
contact_information/address/city,0.0,0.015151515151515152,-0.015151515151515152
conference/importantdates/tutorialproposals/notificationofacceptance,0.029411764705882353,0.0,0.029411764705882353
email/body/event_details/promotional_material,0.0,0.015151515151515152,-0.015151515151515152
email/body/event_details/closing_statement,0.0,0.015151515151515152,-0.015151515151515152
email/body/expectations,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_applications/application_process/first_stage/subject,0.0,0.015151515151515152,-0.015151515151515152
conference/social_program/events/type,0.0,0.015151515151515152,-0.015151515151515152
email/body/formatting_instructions,0.029411764705882353,0.0,0.029411764705882353
email/body/footer/avg_link,0.0,0.015151515151515152,-0.015151515151515152
symposium/invited_speakers/name,0.029411764705882353,0.0,0.029411764705882353
email/body/institution_description/employee_count,0.0,0.015151515151515152,-0.015151515151515152
email/body/organization_committee/financial_chair/name,0.029411764705882353,0.0,0.029411764705882353
group_profile/alumni_success,0.0,0.015151515151515152,-0.015151515151515152
sign_off/emails,0.0,0.015151515151515152,-0.015151515151515152
symposium/dates/start,0.029411764705882353,0.0,0.029411764705882353
job/qualifications/required/english_skills,0.0,0.015151515151515152,-0.015151515151515152
email/body/website/official,0.029411764705882353,0.0,0.029411764705882353
email/body/signature,0.0,0.12121212121212122,-0.12121212121212122
email/callforworkshops/sections,0.0,0.015151515151515152,-0.015151515151515152
email/content/body/jobpostinglink,0.0,0.015151515151515152,-0.015151515151515152
email/call_for_papers/review_process,0.0,0.015151515151515152,-0.015151515151515152
email/body/disclaimer/degree_requirement,0.0,0.015151515151515152,-0.015151515151515152
email/body/call_for_papers/submission_guidelines/additional_info/page_limits_exclusions,0.029411764705882353,0.0,0.029411764705882353
symposium/programme_committee/affiliation,0.029411764705882353,0.0,0.029411764705882353
position/university,0.0,0.015151515151515152,-0.015151515151515152
email/body/qualifications/considerations,0.0,0.015151515151515152,-0.015151515151515152
email/body/contact_info/professor/phone,0.0,0.015151515151515152,-0.015151515151515152
email/body/job_details/department/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/positions/duration/extension/possible,0.0,0.015151515151515152,-0.015151515151515152
conference/publications/review_process,0.029411764705882353,0.0,0.029411764705882353
email/body/contribution_info/call,0.0,0.015151515151515152,-0.015151515151515152
email/conference/workshops/accepted/website,0.029411764705882353,0.0,0.029411764705882353
email/contribution_information,0.0,0.015151515151515152,-0.015151515151515152
email/body/topics_of_interest,0.029411764705882353,0.0,0.029411764705882353
workshops,0.029411764705882353,0.0,0.029411764705882353
application_details/contact,0.0,0.015151515151515152,-0.015151515151515152
email/footer/contributioninfo,0.0,0.015151515151515152,-0.015151515151515152
email/conference/registration/early_bird_deadline,0.0,0.015151515151515152,-0.015151515151515152
email/body/announcement/preferredqualifications/engagementwithgenerativeai,0.0,0.015151515151515152,-0.015151515151515152
job/formalities,0.0,0.015151515151515152,-0.015151515151515152
call_for_papers/manuscript_submission_information/submission_guidelines/overlapping_publications,0.0,0.015151515151515152,-0.015151515151515152
email/body/publication/description,0.0,0.015151515151515152,-0.015151515151515152
email/body/event_details/registration_info/fees,0.0,0.015151515151515152,-0.015151515151515152
job_posting/from,0.0,0.06060606060606061,-0.06060606060606061
conference/contact,0.058823529411764705,0.0,0.058823529411764705
conference/submission_categories,0.058823529411764705,0.0,0.058823529411764705
email/body/contact/department,0.0,0.015151515151515152,-0.015151515151515152
email/body/footer_note/seworld_info,0.0,0.015151515151515152,-0.015151515151515152
